Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13013310892,"Nov 27, 2024, 3:16:50 PM",Night Walk,Walk,,184107,0.40,,,false,,,activities/13013310892.gpx,,,184107.0,314.0,406.5,2.96,1.295,16.9,16.9,-1.9,15.6,11.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,0.0,,,,476.0,,,,,,,,,,,,,""
13601912296,"Feb 11, 2025, 6:00:20 PM",qatar walk,Walk,,3922,4.37,,,false,,,activities/13601912296.gpx,,,3922.0,3743.0,4374.7,9.36,1.169,12.4,12.4,19.7,33.4,29.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.115,0.0,,,,6066.0,,,,,,,,,,,,,""
13806017411,"Mar 6, 2025, 2:49:41 PM",first run,Run,,2747,3.15,,,false,,,activities/13806017411.gpx,,,2747.0,2019.0,3157.4,4.78,1.564,41.8,41.8,-2.8,17.9,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3280.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.149,0.0,,,,3964.0,,,,,1.625,,,,,,,,""
13842830417,"Mar 10, 2025, 12:15:10 PM",Evening Walk,Walk,,8027,6.65,,,false,,,activities/13842830417.gpx,,,8027.0,4921.0,6649.5,12.56,1.351,77.1,77.1,-5.8,18.0,45.5,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.828,0.0,,,,7172.0,,,,,,,,,,,,,""
14002653886,"Mar 27, 2025, 1:22:05 PM",Evening Walk,Walk,"",6399,6.03,,,false,,,activities/14002653886.gpx,,,6399.0,4093.0,6033.9,14.7,1.474,74.1,79.8,-4.2,17.9,33.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.943,0.0,,,,6048.0,,,,,,,,,,,,,""
14157421909,"Apr 12, 2025, 2:10:11 PM",Evening Walk,Walk,"",8510,5.23,,,false,,,activities/14157421909.gpx,,,8510.0,4411.0,5229.1,8.47,1.185,49.9,49.9,-5.6,18.0,28.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.614,0.0,,,,6366.0,,,,,,,,,,,,,""
16075257420,"Oct 8, 2025, 1:54:09 PM",.,Walk,"",2789,8.82,,,false,,,activities/16075257420.gpx,,,2789.0,1552.0,8819.4,23.64,5.683,39.9,40.4,-25.0,7.0,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162,0.0,,,,2594.0,0.0,,,,,,,0.0,,,,,""
16081910978,"Oct 9, 2025, 4:53:23 AM",Morning Walk,Walk,"",2389,7.04,,,false,,,activities/16081910978.gpx,,,2389.0,908.0,7045.0,28.95,7.759,43.3,42.5,-8.7,17.9,47.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.949,0.0,,,,2404.0,0.0,,,,,,,,,,,,""
16086054788,"Oct 9, 2025, 1:52:45 PM",Evening Walk,Walk,"",3170,8.39,,,false,,,activities/16086054788.gpx,,,3170.0,1686.0,8390.9,30.915,4.977,68.1,69.8,-24.0,7.2,31.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.647,0.0,,,,2714.0,0.0,,,,,,,,,,,,""
16092253934,"Oct 10, 2025, 4:44:50 AM",Morning Walk,Walk,"",2320,7.38,,,false,,,activities/16092253934.gpx,,,2320.0,1153.0,7380.6,43.665,6.401,44.4,49.8,-24.0,6.8,47.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.181,0.0,,,,2652.0,0.0,,,,,,,,,,,,""
16096197643,"Oct 10, 2025, 1:18:56 PM",Afternoon Walk,Walk,"",2237,7.97,,,false,,,activities/16096197643.gpx,,,2237.0,1212.0,7971.9,27.915,6.577,68.9,69.1,-24.0,7.2,36.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564,0.0,,,,2262.0,0.0,,,,,,,,,,,,""
16096897897,"Oct 10, 2025, 2:40:22 PM",Evening Walk,Walk,"",4568,1.26,,,false,,,activities/16096897897.gpx,,,4568.0,889.0,1259.4,9.383,1.417,8.0,6.1,-6.0,2.2,48.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.0,,,,2042.0,0.0,,,,,,,,,,,,""
16112382229,"Oct 12, 2025, 2:34:43 AM",Morning Ride,Ride,"",8363,122.27,,,false,,,activities/16112382229.gpx,,9.0,8363.0,6643.0,122273.0,37.56,18.406,708.6,699.6,-12.9,54.4,45.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.621,0.0,,,,,0.0,,,,,,,,,,,,""
16118076669,"Oct 12, 2025, 12:56:37 PM",Evening Ride,Ride,"",5304,53.01,,,false,,,activities/16118076669.gpx,,9.0,5304.0,4442.0,53011.2,32.78,11.934,376.4,389.0,-18.0,28.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.995,0.0,,,,,0.0,,,,,,,,,,,,""
16133921436,"Oct 14, 2025, 4:43:47 AM",Morning Walk,Walk,"",2285,7.57,,,false,,,activities/16133921436.gpx,,,2285.0,1053.0,7573.4,29.425,7.192,36.2,35.8,-11.1,7.2,12.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.314,0.0,,,,1224.0,0.0,,,,,,,,,,,,""
16138332726,"Oct 14, 2025, 1:48:04 PM",Evening Ride,Ride,"",3255,6.87,,,false,,,activities/16138332726.gpx,,9.0,3255.0,974.0,6878.7,25.18,7.062,17.7,18.6,-14.0,5.4,14.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1760446800.0,1.0,33.2,33.9,20.4,0.47,1008.8,5.3,7.5,312.0,0.0,1760408209.0,1760449975.0,0.75,,,0.0,1.0,0.0,22203.0,0.0,,,,,,2.113,0.0,,,,,0.0,,,,,,,,,,,,""
16145215398,"Oct 15, 2025, 5:10:25 AM",Morning Walk,Walk,"",753,0.49,,,false,,,activities/16145215398.gpx,,,753.0,400.0,498.4,2.527,1.246,4.0,0.0,-3.4,0.6,12.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1760504400.0,1.0,30.5,34.2,23.7,0.67,1010.6,1.3,3.7,171.0,0.0,1760494657.0,1760536339.0,0.875,,,0.0,1.0,0.06,20923.0,3.0,,,,,,0.662,0.0,,,,654.0,0.0,,,,,,,,,,,,""
16149528443,"Oct 15, 2025, 2:24:18 PM",Evening Walk,Walk,"",1027,0.39,,,false,,,activities/16149528443.gpx,,,1027.0,283.0,398.0,4.38,1.406,0.0,0.0,1.1,2.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1760536800.0,1.0,31.1,31.1,24.2,0.67,1007.5,4.5,7.2,308.0,0.0,1760494657.0,1760536338.0,0.875,,,0.0,1.0,0.02,21393.0,0.0,,,,,,0.388,0.0,,,,458.0,0.0,,,,,,,,,,,,""
16186416270,"Oct 19, 2025, 2:45:18 AM",Morning Ride,Ride,"",800,10.61,,,false,,,activities/16186416270.gpx,,9.0,800.0,753.0,10613.3,28.48,14.095,53.3,48.7,-13.0,7.0,31.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1760839200.0,1.0,24.4,24.3,19.5,0.74,1010.7,2.0,2.9,155.0,0.0,1760840376.0,1760881725.0,0.875,,,0.52,5.0,0.0,19970.0,0.0,,,,,,13.267,0.0,,,,,0.0,,,,,,,,,,,,""
16186981395,"Oct 19, 2025, 6:20:56 AM",Morning Walk,Walk,"",263,0.00,,,false,,,activities/16186981395.gpx,,,263.0,12.0,1.5,0.188,0.129,0.0,0.0,10.4,10.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1760853600.0,1.0,30.7,33.8,20.4,0.54,1012.2,1.8,3.9,240.0,0.0,1760840233.0,1760881517.0,0.875,,,0.0,5.0,0.0,21506.0,6.0,,,,,,0.006,0.0,,,,,0.0,,,,,,,,,,,,""
16257268664,"Oct 26, 2025, 2:46:01 AM",Morning Ride,Ride,"",1260,9.92,,,false,,,activities/16257268664.gpx,,9.0,1260.0,789.0,9919.6,29.46,12.572,90.5,84.2,-13.0,49.9,49.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1761444000.0,1.0,22.7,22.7,19.9,0.84,1010.2,2.0,2.9,164.0,0.0,1761445400.0,1761486180.0,0.125,,,0.0,5.0,0.01,21070.0,0.0,,,,,,7.873,0.0,,,,,0.0,,,,,,,,,,,,""
